Over The Line Stout,3665,964,3,42,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Stout,North American Ale,Pacific Beach Brewhouse,,Pacific Beach,California,United States,"32.7978,-117.24",
Broad Street Barleywine,3788,45,3,35,8.6999998093,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Barley Wine Ale,North American Ale,Appalachian Brewing Company,50 N. Cameron St.,Harrisburg,Pennsylvania,United States,"40.2659,-76.8753",http://www.abcbrew.com
Labatt Blue,3853,762,8,95,4.6999998093,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Lager,North American Lager,Labatt Ontario Breweries,150 Simcoe Street,London,Ontario,Canada,"42.9778,-81.2467",
Straub Light,3874,1214,-1,-1,3.1600000858,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,Straub Brewery,303 Sorg Street,St. Mary's,Pennsylvania,United States,"41.4277,-78.5539",http://www.straubbeer.com/index.htm
Blithering Idiot,3926,1352,3,35,11.100000381,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Barley Wine Ale,North American Ale,Weyerbacher Brewing Company,905 Line Street,Easton,Pennsylvania,United States,"40.6732,-75.2249",http://www.weyerbacher.com/
Hops Infusion,3932,1352,3,31,6.1999998093,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style India Pale Ale,North American Ale,Weyerbacher Brewing Company,905 Line Street,Easton,Pennsylvania,United States,"40.6732,-75.2249",http://www.weyerbacher.com/
Hopslam Ale,4143,100,3,32,10,0,0,0,,,0,2010-07-22T13:00:00-07:00,Imperial or Double India Pale Ale,North American Ale,Bell's Brewery Inc.,8938 Krum Ave.,Galesburg,Michigan,United States,"42.2843,-85.4538",http://www.bellsbeer.com/
Airship Light,4216,1255,3,37,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,Golden or Blonde Ale,North American Ale,Thirsty Dog Brewing,529 Grant St. Suite B,Akron,Ohio,United States,"41.0689,-81.5172",http://www.thirstydog.com
Rodenbach,4251,291,-1,-1,5.0999999046,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,Brouwerij Rodenbach,Spanjestraat 133-141,Roeselare,West-Vlaanderen,Belgium,"50.9462,3.1362",
Abbey Dubbel,4255,249,5,60,8.5,0,0,0,,,0,2010-07-22T13:00:00-07:00,Belgian-Style Dubbel,Belgian and French Ale,Brewery Ommegang,656 County Highway 33,Cooperstown,New York,United States,"42.6818,-74.9255",
Chambly Noire,4456,1307,3,29,6.1999998093,0,0,0,,,0,2010-07-22T13:00:00-07:00,Dark American-Belgo-Style Ale,North American Ale,Unibroue,80 Des Carrires,Chambly,Quebec,Canada,"45.4416,-73.2595",http://www.unibroue.com
Scratch #7 2008,4645,1286,4,55,7.9000000954,0,0,0,,,0,2010-07-22T13:00:00-07:00,South German-Style Weizenbock,German Ale,Troegs Brewing,800 Paxton Street,Harrisburg,Pennsylvania,United States,"40.2559,-76.8715",http://www.troegs.com/
Dry Mead,2012,1359,-1,-1,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,White Winter Winery,7665 US Highway 2,Iron River,Wisconsin,United States,"47.3812,-94.6669",
Platte Valley Pale Ale,2487,455,3,26,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Pale Ale,North American Ale,Dixon's Downtown Grill,,Denver,Colorado,United States,"39.7541,-105.0",
The Yank Cream Ale,2582,1212,8,95,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Lager,North American Lager,Stout Brothers Public House,,Milwaukee,Wisconsin,United States,"43.0389,-87.9065",
Rye,2632,553,8,95,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Lager,North American Lager,Fratellos Restaurant and Brewery,4301 West Wisconsin,Appleton,Wisconsin,United States,"44.2678,-88.4731",
Wild Boar Wild Wheat,2733,468,8,95,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Lager,North American Lager,Dubuque Brewing and Bottling,,Dubuque,Iowa,United States,"42.5006,-90.6646",
Peninsula Porter,2911,1135,2,25,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,Porter,Irish Ale,Shipwrecked Brew Pub,7791 Egg Harbor Road,Egg Harbor,Wisconsin,United States,"45.0495,-87.2802",
Cream Ale,2938,599,8,95,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Lager,North American Lager,Gray Brewing,2424 West Court Street,Janesville,Wisconsin,United States,"42.6793,-89.0498",
Oatmeal Stout,62,236,3,42,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Stout,North American Ale,Breckenridge Brewery,471 Kalamath Street,Denver,Colorado,United States,"39.7236,-105.001",http://www.breckbrew.com/
Ondineke Oilsjtersen Tripel,460,743,-1,-1,8.5,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,Kleinbrouwerij de Glazen Toren,Glazentorenweg 11,Erpe-Mere,Oost-Vlaanderen,Belgium,"50.9193,3.9666",
Spezial,560,877,-1,-1,5.5999999046,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,Mohrenbrauerei August Huber,Doktor-Waibel-Strae 2,Dornbirn,,Austria,"47.4123,9.7443",
Homeport Blonde,738,1124,-1,-1,4.5999999046,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,Scuttlebutt Brewing,1524 West Marine View Drive,Everett,Washington,United States,"47.9975,-122.214",
Old Woody 2005,800,526,1,13,10,0,0,0,,,0,2010-07-22T13:00:00-07:00,Old Ale,British Ale,Fish Brewing Company & Fish Tail Brewpub,515 Jefferson Street SE,Olympia,Washington,United States,"47.0437,-122.897",http://www.fishbrewing.com/
NoÃ«l,891,128,1,13,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,Old Ale,British Ale,Birrificia Le Baladin,"Piazza V Luglio, 15",Piozzo,,Italy,"44.5153,7.8922",
Stone Cali-Belgique,4969,1204,5,72,6.9000000954,0,0,0,,,0,2010-07-22T13:00:00-07:00,Other Belgian-Style Ales,Belgian and French Ale,Stone Brewing Co.,1999 Citracado Parkway,Escondido,California,United States,"33.1157,-117.12",http://www.stonebrew.com/
Bourbon Barrel Aged Winter Warmer,5034,1038,11,141,9.5,0,0,0,,,0,2010-07-22T13:00:00-07:00,Winter Warmer,Other Style,Rahr & Sons Brewing Company,701 Galveston Ave,Fortworth,Texas,United States,"32.7366,-97.3274",http://www.rahrbrewery.com/
Lancaster Limited Triple,5216,771,5,61,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,Belgian-Style Tripel,Belgian and French Ale,Lancaster Brewing Co.,302 N. Plum St.,Lancaster,Pennsylvania,United States,"40.0438,-76.2984",http://www.lancasterbrewing.com/index.html
Live Oak Pale Ale,5281,797,3,26,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Pale Ale,North American Ale,Live Oak Brewing,3301-B East Fifth Street,Austin,Texas,United States,"30.2541,-97.7055",http://www.liveoakbrewing.com/
Dundee Porter,5313,656,2,25,6.5,0,0,0,,,0,2010-07-22T13:00:00-07:00,Porter,Irish Ale,High Falls Brewing,445 St.Paul Street,Rochester,New York,United States,"43.1646,-77.6155",
Kryptonite Imperial IPA,5825,700,3,32,9,0,0,0,,,0,2010-07-22T13:00:00-07:00,Imperial or Double India Pale Ale,North American Ale,Iron Hill Brewery - Wilmingon,620 South Madison Street,Wilmington,Delaware,United States,"39.745,-75.5561",http://www.ironhillbrewery.com/
Wheat,5908,10,7,82,0,0,0,0,,,555,2011-08-15T04:52:00-07:00,Vienna-Style Lager,German Lager,Abita Brewing Company,PO Box 1510,Abita Springs,Louisiana,United States,"30.5049,-89.944",http://www.abita.com/
Ironbound Ale,1008,700,3,26,5.0999999046,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Pale Ale,North American Ale,Iron Hill Brewery - Wilmingon,620 South Madison Street,Wilmington,Delaware,United States,"39.745,-75.5561",http://www.ironhillbrewery.com/
William Capen Bitter Ale,1421,1153,-1,-1,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,Slab City Brewing,,Bonduel,Wisconsin,United States,"44.7403,-88.4448",
Dark,1550,206,-1,-1,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,Brauerei Beck,Am Deich 18-19,Bremen,Bremen,Germany,"53.0787,8.7901",
Scottish Ale,1717,1039,-1,-1,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,Rail House Restaurant and Brewpub,2029 Old Peshtigo Road,Marinette,Wisconsin,United States,"45.0851,-87.6544",
Blueberry Wheat,1765,374,11,116,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,Light American Wheat Ale or Lager,Other Style,Chelsea Brewing Company,"Chelsea Piers, Pier 59",New York,New York,United States,"40.7457,-74.0086",http://chelseabrewingco.com/
Sunset Red Ale,1767,374,3,26,5,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Pale Ale,North American Ale,Chelsea Brewing Company,"Chelsea Piers, Pier 59",New York,New York,United States,"40.7457,-74.0086",http://chelseabrewingco.com/
Hacker-Pschorr Weisse,1835,972,4,50,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,South German-Style Hefeweizen,German Ale,Paulaner,,Munich,,Germany,"48.1391,11.5802",http://www.paulaner.com/
Oktoberfest,2252,585,7,84,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,German-Style Oktoberfest,German Lager,Goose Island Beer Company - Clybourn,1800 North Clybourn Avenue,Chicago,Illinois,United States,"41.9137,-87.6543",
Weizen,2302,57,4,50,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,South German-Style Hefeweizen,German Ale,August Schell Brewing,1860 Schell Road,New Ulm,Minnesota,United States,"44.2896,-94.449",http://www.schellsbrewery.com/
Scotch Ale,2367,807,-1,-1,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,Maclay and Co.,,Clackmannan,Scotland,United Kingdom,"56.1073,-3.7528",
Whitetail Ale,2598,651,3,26,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Pale Ale,North American Ale,Hereford & Hops Restaurant and Brewpub #1,624 Ludington Street,Escanaba,Michigan,United States,"45.7458,-87.056",
Point Reyes Porter,2600,827,2,25,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,Porter,Irish Ale,Marin Brewing,1809 Larkspur Landing Circle,Larkspur Landing,California,United States,"37.9479,-122.511",
Worthington White Shield,2644,740,-1,-1,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,King and Barnes,,Horsham,West Sussex,United Kingdom,"51.0638,-0.327",
Hinterland Packerland Pilsner,2811,608,-1,-1,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,Green Bay Brewing,313 Dousman Street,Green Bay,Wisconsin,United States,"44.5189,-88.0196",
Samuel Adams Coastal Wheat,2816,157,4,50,5.3000001907,0,0,0,,,0,2010-07-22T13:00:00-07:00,South German-Style Hefeweizen,German Ale,Boston Beer Company,30 Germania Street,Boston,Massachusetts,United States,"42.3144,-71.1034",http://www.samueladams.com/
St. Paul Triple,2921,297,-1,-1,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,Brouwerij Sterkens,Meerdorp 20,Hoogstraten-Meer,Antwerpen,Belgium,"51.4439,4.7386",
Rubia,427,363,8,95,6,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Lager,North American Lager,Cervecera Jerome,Mendoza,Mendoza,,Argentina,"-32.8902,-68.844",
Wheat Beer,714,842,8,95,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Lager,North American Lager,McMenamins Mill Creek,13300 Bothell-Everett Highway #304,Mill Creek,Washington,United States,"47.8774,-122.211",
Red Ale,941,691,3,33,5.5,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Amber/Red Ale,North American Ale,Independence Brew Pub,1150 Filbert Street,Philadelphia,Pennsylvania,United States,"39.9526,-75.1594",http://www.independencebrewpub.com/
1084 Barleywine,4025,850,3,35,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Barley Wine Ale,North American Ale,Mercury Brewing Company,23 Hayward St.,Ipswich,Massachusetts,United States,"42.6728,-70.844",http://www.mercurybrewing.com
Firehouse ESB,4027,1316,1,5,5.5,0,0,0,,,0,2010-07-22T13:00:00-07:00,Extra Special Bitter,British Ale,Upstream Brewing Old Market,514 South Eleventh Street,Omaha,Nebraska,United States,"41.2553,-95.9306",http://www.upstreambrewing.com/
Ohio City Oatmeal Stout,4370,605,3,42,4.8000001907,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Stout,North American Ale,Great Lakes Brewing,2516 Market Avenue,Cleveland,Ohio,United States,"41.4844,-81.7042",http://www.greatlakesbrewing.com
Saranac Lager,4600,512,8,95,4.8000001907,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Lager,North American Lager,F.X. Matt Brewing,811 Edward Street,Utica,New York,United States,"43.1045,-75.2452",http://www.saranac.com
Bube's India Pale Ale (IPA),4644,314,3,31,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style India Pale Ale,North American Ale,Bube's Brewery,102 North Market Street,Mount Joy,Pennsylvania,United States,"40.1119,-76.5031",http://www.bubesbrewery.com
Sundog,4804,908,3,33,5.25,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Amber/Red Ale,North American Ale,New Holland Brewing Company,66 East Eighth Street,Holland,Michigan,United States,"42.79,-86.1041",http://newhollandbrew.com
Liberty Unfiltered Wheat Ale,4921,784,11,116,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,Light American Wheat Ale or Lager,Other Style,Liberty Steakhouse and Brewery,1321 Celebrity Circle,Myrtle Beach,South Carolina,United States,"33.7187,-78.8831",http://www.libertysteakhouseandbrewery.com/
Scratch #23 2009 Kellar Fest,5639,1286,-1,-1,5.0999999046,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,Troegs Brewing,800 Paxton Street,Harrisburg,Pennsylvania,United States,"40.2559,-76.8715",http://www.troegs.com/
Hop Master's Abbey Belgian-style Double IPA,5785,673,5,72,8.5,0,0,0,,,0,2010-07-22T13:00:00-07:00,Other Belgian-Style Ales,Belgian and French Ale,Hoppin Frog Brewery,1680-F East Waterloo Rd.,Akron,Ohio,United States,"41.0247,-81.4676",http://www.hoppinfrog.com/
Pointer Brown Ale,3008,407,3,38,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Brown Ale,North American Ale,Court Avenue Brewing,309 Court Avenue,Des Moines,Iowa,United States,"41.5855,-93.621",
Dunkelweisse,3036,355,-1,-1,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,Cedar Brewing,,Cedar Rapids,Iowa,United States,"41.9625,-91.6918",
Hex Nut Brown Ale,3067,586,3,38,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Brown Ale,North American Ale,Goose Island Beer Company - Fulton Street,1800 West Fulton Street,Chicago,Illinois,United States,"41.8871,-87.6721",
Schlitz,3115,1215,8,95,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Lager,North American Lager,Stroh Brewery Company,,Tampa,Florida,United States,"27.9494,-82.4651",
Amber,3270,1046,3,33,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Amber/Red Ale,North American Ale,Red Kettle Brewing,,Encinitas,California,United States,"33.037,-117.292",
Mort Subite Gueuze Lambic,3567,274,5,70,4.5,0,0,0,,,0,2010-07-22T13:00:00-07:00,Belgian-Style Fruit Lambic,Belgian and French Ale,Brouwerij De Keersmaeker,Lierput 1,Kobbegem,Vlaams Brabant,Belgium,"50.9098,4.2505",
Garde Dog,3944,540,-1,-1,5.8000001907,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,Flying Dog Brewery,2401 Blake St.,Denver,Colorado,United States,"39.7582,-104.99",http://www.flyingdogales.com/
Slam Dunkel,1121,823,-1,-1,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,Manayunk Brewery and Restaurant,4120 Main Street,Philadelphia,Pennsylvania,United States,"40.0236,-75.2202",http://www.manayunkbrewery.com/
Goudenband 2002,1405,287,-1,-1,8,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,Brouwerij Liefmans,200 Aalststraat,Oudenaarde,Oost-Vlaanderen,Belgium,"50.8439,3.617",http://www.liefmans.be/
Dreadnaught Imperial IPA,1465,1260,3,32,9.5,0,0,0,,,0,2010-07-22T13:00:00-07:00,Imperial or Double India Pale Ale,North American Ale,Three Floyds Brewing,9750 Indiana Parkway,Munster,Indiana,United States,"41.5354,-87.5158",http://www.threefloydspub.com/
Shiner Hefeweizen,236,1179,4,50,5.4000000954,0,0,0,,,0,2010-07-22T13:00:00-07:00,South German-Style Hefeweizen,German Ale,Spoetzl Brewery,603 East Brewery Street,Shiner,Texas,United States,"29.426,-97.1607",http://www.shiner.com
Phoenix Pale Ale,978,1158,3,26,5.5,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Pale Ale,North American Ale,Sly Fox Brewhouse and Eatery - Royersford,312 North Lewis Road,Royersford,Pennsylvania,United States,"40.1943,-75.534",http://www.slyfoxbeer.com/index1.asp
Richbrau Abbey-Style Ale,5227,1055,5,72,7,0,0,0,,,0,2010-07-22T13:00:00-07:00,Other Belgian-Style Ales,Belgian and French Ale,Richbrau Brewing Company,1214 East Cary St,Richmond,Virginia,United States,"37.5356,-77.4338",http://www.richbrau.com/
Blizzard Bock,5576,539,7,90,6.0999999046,0,0,0,,,0,2010-07-22T13:00:00-07:00,Traditional German-Style Bock,German Lager,Flying Bison Brewing,491 Ontario Street,Buffalo,New York,United States,"42.9561,-78.8966",http://www.flyingbisonbrewing.com
Vigneronne,5769,202,5,70,5,0,0,0,,,0,2010-07-22T13:00:00-07:00,Belgian-Style Fruit Lambic,Belgian and French Ale,Brasserie-Brouwerij Cantillon,Gheudestraat 56,Anderlecht,Brussel,Belgium,"50.8416,4.3355",http://www.cantillon.be/
Vertical Epic 10.10.10,5864,1204,5,64,9.5,0,0,0,stone-verticalepic101010.jpg,,179,2010-12-20T07:55:00-08:00,Belgian-Style Pale Ale,Belgian and French Ale,Stone Brewing Co.,1999 Citracado Parkway,Escondido,California,United States,"33.1157,-117.12",http://www.stonebrew.com/
Tap Room No. 21 Amber Ale,4666,1235,3,33,5.6999998093,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Amber/Red Ale,North American Ale,Tap Room Brewing Company,,La Crosse,Wisconsin,United States,"43.8014,-91.2396",http://www.taproom21.com/
Circket Hill American Ale,4737,415,3,33,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Amber/Red Ale,North American Ale,Cricket Hill,24 Kulick Road,Fairfield,New Jersey,United States,"40.8726,-74.2964",http://www.crickethillbrewery.com
Pilsener Lager,4751,960,7,77,5.5999999046,0,0,0,,,0,2010-07-22T13:00:00-07:00,German-Style Pilsener,German Lager,Otto's Pub and Brewery,2105 N. Atherton St.,State College,Pennsylvania,United States,"40.8098,-77.9101",http://www.ottospubandbrewery.com/index.php
Brown Ale,3126,1298,3,38,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Brown Ale,North American Ale,Two Brothers Brewing,30 Butterfield Road,Warrenville,Illinois,United States,"41.8206,-88.2068",http://www.twobrosbrew.com/
Wee Heavy,3239,1109,1,15,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,Scotch Ale,British Ale,Santa Rosa Brewing,,Santa Rosa,California,United States,"38.4405,-122.714",
Gray Whale,3337,965,3,26,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Pale Ale,North American Ale,Pacific Coast Brewing,906 Washington Street,Oakland,California,United States,"37.8016,-122.274",
Old Jack,3386,912,1,13,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,Old Ale,British Ale,Niagara Falls Brewing,6863 Lundy's Lane,Niagara Falls,Ontario,Canada,"43.0893,-79.11",
Apricot,3432,1199,11,116,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,Light American Wheat Ale or Lager,Other Style,Steve and Clark's Brew Pub and Sausage Co. #2,,Durham,North Carolina,United States,"35.994,-78.8986",
Penn Dark,3867,975,-1,-1,4,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,Penn Brewery,800 Vinial St.,Pittsburgh,Pennsylvania,United States,"40.4569,-79.9915",http://www.pennbrew.com/
Stoudt's Pils,3878,1211,7,77,4.6999998093,0,0,0,,,0,2010-07-22T13:00:00-07:00,German-Style Pilsener,German Lager,Stoudt's Brewery,2800 North Reading Road,Adamstown,Pennsylvania,United States,"40.2369,-76.072",http://www.stoudtsbeer.com/brewery.html
Blind Pig IPA,4041,1086,3,31,6,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style India Pale Ale,North American Ale,Russian River Brewing,725 Fourth Street,Santa Rosa,California,United States,"38.4418,-122.712",http://www.russianriverbrewing.com/
CoHoHo Imperial IPA,4096,858,3,32,8,0,0,0,,,0,2010-07-22T13:00:00-07:00,Imperial or Double India Pale Ale,North American Ale,Midnight Sun Brewing Co.,8111 Dimond Hook Drive,Anchorage,Alaska,United States,"61.1473,-149.844",http://www.midnightsunbrewing.com/
Iron City,4309,698,8,95,4.5,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Lager,North American Lager,Iron City Brewing Co.,3340 Liberty Ave.,Pittsburgh,Pennsylvania,United States,"40.461,-79.9653",http://www.ironcitybrewingcompany.com/Default.aspx
Butthead Doppelbock,2011,1271,7,92,8.1999998093,0,0,0,,,0,2010-07-22T13:00:00-07:00,German-Style Doppelbock,German Lager,Tommyknocker Brewery and Pub,1401 Miner Street,Idaho Springs,Colorado,United States,"39.7418,-105.518",http://www.tommyknocker.com/
Whitetail Ale,2188,652,-1,-1,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,Hereford & Hops Steakhouse and Brewpub #3,2201 Sherman Street,Wausau,Wisconsin,United States,"44.9518,-89.6657",
Southport Amber,2194,250,3,33,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Amber/Red Ale,North American Ale,Brewmasters Restaurant and Brewery South,,Kenosha,Wisconsin,United States,"42.5847,-87.8212",
Sir Duluth Oatmeal Stout,2292,768,3,42,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Stout,North American Ale,Lake Superior Brewing,2711 West Superior Street,Duluth,Minnesota,United States,"46.7611,-92.1319",
Point Defiance IPA,2416,633,3,31,5.5999999046,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style India Pale Ale,North American Ale,Harmon Brewing Company,1938 Pacific Avenue,Tacoma,Washington,United States,"47.2436,-122.437",http://harmon.harmonbrewingco.com/
Wilsteraner Altbier,2528,483,3,38,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Brown Ale,North American Ale,Egan Brewing,,De Pere,Wisconsin,United States,"44.4489,-88.0604",
Taverner Nut Brown Ale,2579,1212,3,38,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Brown Ale,North American Ale,Stout Brothers Public House,,Milwaukee,Wisconsin,United States,"43.0389,-87.9065",
Eldridge Grade White Knuckle Ale,2585,827,3,26,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Pale Ale,North American Ale,Marin Brewing,1809 Larkspur Landing Circle,Larkspur Landing,California,United States,"37.9479,-122.511",
Raspberry Ginger Mead,2878,483,-1,-1,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,Egan Brewing,,De Pere,Wisconsin,United States,"44.4489,-88.0604",
Lindener Spezial,2882,573,-1,-1,5.0999999046,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,Gilde Brauerei,Hildesheimer Strae 132,Hannover,Niedersachsen,Germany,"52.3544,9.7532",
Wild Blue Blueberry Lager,3976,44,5,70,8,0,0,0,,,0,2010-07-22T13:00:00-07:00,Belgian-Style Fruit Lambic,Belgian and French Ale,Anheuser-Busch,One Busch Place,Saint Louis,Missouri,United States,"38.5983,-90.209",http://www.anheuser-busch.com/
Raspberry Porter,4070,1173,2,25,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,Porter,Irish Ale,Southern Tier Brewing Co,2051A Stoneman Circle,Lakewood,New York,United States,"42.1008,-79.3357",http://www.southerntierbrewing.com/
Chaotic Chemistry,4162,812,3,35,10.800000191,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Barley Wine Ale,North American Ale,Magic Hat,5 Bartlett Bay Road,South Burlington,Vermont,United States,"44.4284,-73.2131",http://www.magichat.net/
Schlafly Barleywine,4401,1092,3,35,11,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Barley Wine Ale,North American Ale,Saint Louis Brewery / Schlafy Tap Room,2100 Locust Street,Saint Louis,Missouri,United States,"38.633,-90.21",http://www.schlafly.com/
Station 33 Firehouse Red,4529,920,2,22,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,Irish-Style Red Ale,Irish Ale,North Country Brewery,141 South Main Street,Slippery Rock,Pennsylvania,United States,"41.0638,-80.0556",http://www.northcountrybrewing.com
Grateful Red,4852,1219,3,33,5,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Amber/Red Ale,North American Ale,Sullivan's Black Forest Brew Haus & Grill,281 Heinlein Strasse,Frankenmuth,Michigan,United States,"43.3152,-83.7314",
St. Bridget's Porter,4962,604,2,25,5.9000000954,0,0,0,,,0,2010-07-22T13:00:00-07:00,Porter,Irish Ale,Great Divide Brewing,2201 Arapahoe Street,Denver,Colorado,United States,"39.7539,-104.989",http://www.greatdivide.com/
Potbelly Porter,5341,402,2,25,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,Porter,Irish Ale,Copper Kettle Brewery,339 Fairground Rd,Millmont,Pennsylvania,United States,"40.8942,-77.1971",http://www.ckbrewery.com/
Duck-Rabbit Milk Stout,5445,469,1,20,5.6999998093,0,0,0,,,0,2010-07-22T13:00:00-07:00,Sweet Stout,British Ale,Duck-Rabbit Craft Brewery,4519 W. Pine Street,Farmville,North Carolina,United States,"35.6003,-77.5971",http://www.duckrabbitbrewery.com/
Standing Stone Hefeweizen,5461,1193,4,50,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,South German-Style Hefeweizen,German Ale,Standing Stone Brewing Company,101 Oak Street,Ashland,Oregon,United States,"42.1976,-122.715",http://www.standingstonebrewing.com/
Big Dick's Olde Ale,5495,47,1,13,8.1999998093,0,0,0,,,0,2010-07-22T13:00:00-07:00,Old Ale,British Ale,Arcadia Brewing,103 West Michigan Avenue,Battle Creek,Michigan,United States,"42.322,-85.1851",http://www.arcadiaales.com/
Black Xantus,5638,686,3,43,10,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Imperial Stout,North American Ale,Humboldt Brewing,856 10th Street,Arcata,California,United States,"40.87,-124.087",http://www.humboldtbrews.com/
Winter Ale,5722,259,11,141,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,Winter Warmer,Other Style,Brooklyn Brewery,79 North Eleventh Street,Brooklyn,New York,United States,"40.7215,-73.9575",http://www.brooklynbrewery.com/
Off KIL Ter Scottish Ale,1029,942,-1,-1,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,Olde Main Brewing,316 Main Street,Ames,Iowa,United States,"42.0248,-93.6147",
Grand Cru,1034,23,-1,-1,7.1999998093,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,Allagash Brewing,100 Industrial Way,Portland,Maine,United States,"43.7028,-70.3166",http://www.allagash.com/
Tripel Reserve,1424,23,-1,-1,9,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,Allagash Brewing,100 Industrial Way,Portland,Maine,United States,"43.7028,-70.3166",http://www.allagash.com/
